epoch,lr,train_loss,train_loss_hard,train_loss_soft,train_top1,train_top5,test_loss,test_top1,test_top5,best_test_top1,epoch_time_sec
46,0.1,2.2076552150726316,1.3283507640457153,0.04823374481916427,62.694,89.792,1.866847543334961,55.21,84.59,55.21,32.36072111129761
47,0.1,2.1967619717407225,1.3230172269439697,0.04797666737794876,62.862,89.882,2.011118767166138,53.88,82.74,55.21,32.35946083068848
48,0.1,2.190199932861328,1.3250756241226196,0.04773944141626358,63.062,89.898,1.9986500854492188,53.66,83.31,55.21,32.356106996536255
49,0.1,2.18695061668396,1.315205515022278,0.04779212048530579,63.302,89.98,1.7544627000808717,56.9,85.48,56.9,32.73174715042114
50,0.1,2.1900226067352295,1.3176110034179687,0.04785053449392319,63.278,90.03,1.8572498527526855,56.17,85.1,56.9,33.183645248413086
51,0.1,2.1668940618896486,1.3009711737442016,0.04738776459097862,63.66,90.204,2.257549227142334,51.27,81.02,56.9,32.704774141311646
52,0.1,2.1706209616088867,1.3071256087493897,0.04740806748151779,63.46,90.13,2.0255433891296386,53.8,82.4,56.9,32.51108694076538
53,0.1,2.1755944299316408,1.308542431564331,0.04754135042309761,63.472,89.996,2.102898845672607,51.6,82.09,56.9,32.36059808731079
54,0.1,2.159522262496948,1.29585428150177,0.04723734738230705,63.466,90.18,2.2630329154968263,51.08,80.7,56.9,33.19036412239075
55,0.1,2.167852801055908,1.3008830659866333,0.04741910204648971,63.744,90.238,2.0763781145095823,52.9,81.65,56.9,32.62368106842041
56,0.1,2.1712610443115232,1.3064050141906738,0.04743932927250862,63.262,90.2,2.4059622510910033,48.37,77.46,56.9,32.355055809020996
57,0.1,2.1592075607299805,1.3011686317062379,0.047144476206302646,63.516,90.206,2.0067861894607546,53.36,83.87,56.9,32.33124089241028
58,0.1,2.161379620895386,1.302852648487091,0.047186040526628496,63.268,90.11,2.3399112182617188,50.57,78.98,56.9,32.3406081199646
59,0.1,2.1474376567077638,1.2917446424102783,0.04692391680002213,63.7,90.326,1.9983186588287354,53.85,82.85,56.9,32.299845933914185
60,0.010000000000000002,2.147931731567383,1.2956873500823975,0.04687775160908699,63.586,90.39,2.091410927581787,52.97,82.82,56.9,32.31393623352051
61,0.010000000000000002,1.5779027249908448,0.9142576713180542,0.0350241839826107,72.856,94.208,1.1884062776565552,68.87,91.79,68.87,32.33025026321411
62,0.010000000000000002,1.4230969734954835,0.8178236741638184,0.03169328546464443,75.286,95.322,1.186802321243286,69.19,92.11,69.19,32.301578998565674
63,0.010000000000000002,1.3660808638000488,0.7776336277389526,0.030539501535892487,76.588,95.66,1.1615162384033204,69.75,92.3,69.75,32.310550928115845
64,0.010000000000000002,1.3322360926055907,0.7529944678878784,0.0298668393433094,77.24,95.926,1.1515533950805663,69.92,92.34,69.92,32.28574013710022
65,0.010000000000000002,1.3055507789993286,0.7353604014396667,0.029308455606102943,77.728,96.024,1.1540093830108642,70.37,92.25,70.37,32.308783769607544
66,0.010000000000000002,1.2866543891525268,0.713040604763031,0.02906669018507004,78.19,96.312,1.1497160207748414,70.05,92.31,70.37,32.72817587852478
67,0.010000000000000002,1.266478395614624,0.6950283596420288,0.028717631689310075,78.716,96.414,1.1312580011367799,70.59,92.55,70.59,32.33484959602356
68,0.010000000000000002,1.2512769609451293,0.6854856991386413,0.028391690850257875,78.952,96.482,1.1576388248443603,69.84,92.38,70.59,32.30583310127258
69,0.010000000000000002,1.2388600623321533,0.6742624800872803,0.028179025704860687,79.352,96.558,1.171596417427063,70.21,92.14,70.59,32.39351201057434
70,0.010000000000000002,1.2257459768676757,0.6618897908401489,0.027962533782720567,79.508,96.768,1.1446231174468995,70.68,92.51,70.68,32.35687708854675
71,0.010000000000000002,1.2185460024261474,0.6538338126182556,0.027863409301042558,79.994,96.744,1.1504435724258424,70.47,92.43,70.68,32.402238845825195
72,0.010000000000000002,1.2055766782379151,0.6396383891487122,0.027679921327233313,80.402,96.904,1.16965172996521,70.32,92.31,70.68,32.325114011764526
73,0.010000000000000002,1.201211336669922,0.6336965899276733,0.027636345059871673,80.642,96.988,1.1750087657928467,70.14,92.21,70.68,32.289835929870605
74,0.010000000000000002,1.1936574795150756,0.6306549809169769,0.027447812094092368,80.594,97.008,1.1871124189376832,70.03,92.22,70.68,32.33300495147705
75,0.010000000000000002,1.1908574890136718,0.6226184780216217,0.027485882802009583,80.588,97.04,1.2119014560699464,69.73,91.97,70.68,32.536081075668335
76,0.010000000000000002,1.1815582954788209,0.6127231284999848,0.027349897966980934,80.972,97.064,1.1504203729629516,70.49,92.43,70.68,31.45588994026184
77,0.010000000000000002,1.181176086845398,0.6103461605262757,0.027375093912482263,80.942,97.11,1.1637202884674072,70.25,92.15,70.68,32.092411041259766
78,0.010000000000000002,1.1785837287139893,0.6095380170822143,0.027306709973812102,81.144,97.152,1.1794116018295289,70.16,92.21,70.68,32.582536935806274
79,0.010000000000000002,1.1725449053955077,0.5988657157516479,0.02728475136220455,81.418,97.134,1.1942809761047364,70.19,91.93,70.68,30.808844804763794
80,0.0010000000000000002,1.1652143482971191,0.5928103764915467,0.027150286217927932,81.552,97.314,1.19509649143219,69.94,92.07,70.68,930.9175570011139
81,0.0010000000000000002,1.0703327088928223,0.5222102036857605,0.025288362683653833,83.614,97.742,1.103707036781311,71.93,92.8,71.93,932.2586770057678
82,0.0010000000000000002,1.0419748796272277,0.5021626338863373,0.02471542384624481,84.252,97.912,1.1039490930557252,72.04,93.01,72.04,30.50666093826294
83,0.0010000000000000002,1.0346352530670166,0.49769367570877077,0.024555887938141823,84.37,97.984,1.1116478286743163,71.72,92.68,72.04,931.0049259662628
84,0.0010000000000000002,1.0226996031188964,0.4866656114768982,0.02435521246790886,84.726,97.962,1.0976832962036134,72.05,92.98,72.05,30.48627996444702
85,0.0010000000000000002,1.0217752236747741,0.48297594569206237,0.024383976543545724,84.864,98.064,1.0998187175750733,72.17,92.87,72.17,413.89043283462524
86,0.0010000000000000002,1.0189693237304687,0.48143682901382445,0.024320340832471848,84.914,98.066,1.1008349267959594,72.12,93.03,72.17,32.51665806770325
87,0.0010000000000000002,1.011041740837097,0.4746055484867096,0.02417934278130531,85.106,98.072,1.102680772781372,72.04,92.96,72.17,32.61517000198364
88,0.0010000000000000002,1.015888242073059,0.4786829185676575,0.024267086972594262,84.824,98.128,1.103936879348755,72.14,93.0,72.17,32.36620092391968
89,0.0010000000000000002,1.011682928314209,0.47466851121902465,0.02419839599728584,85.018,98.11,1.1063820987701416,72.13,92.89,72.17,32.632519006729126
90,0.0010000000000000002,1.0096708989334107,0.4717492391586304,0.024181133789420127,85.106,98.14,1.1055473211288451,72.25,92.77,72.25,33.51305389404297
91,0.0010000000000000002,1.0099607316207886,0.4715060704135895,0.024193990539908408,85.256,98.118,1.1023487716674805,72.1,92.8,72.25,32.46998310089111
92,0.0010000000000000002,1.000029732284546,0.46409602034568787,0.02399942884981632,85.336,98.194,1.101833667755127,72.39,93.01,72.39,32.70239996910095
93,0.0010000000000000002,1.0041939427948,0.46963583976745604,0.024043000754117964,85.25,98.134,1.109807629776001,72.07,92.88,72.39,32.62160325050354
94,0.0010000000000000002,0.998122536315918,0.46424220508575437,0.023937544802427293,85.332,98.23,1.106968348121643,72.31,92.92,72.39,32.887078285217285
95,0.0010000000000000002,1.00003595413208,0.46489931469917295,0.023987071722745897,85.342,98.168,1.1043510051727294,72.23,92.82,72.39,33.393850326538086
96,0.0010000000000000002,0.9949462382507325,0.45821467557907103,0.02393246557354927,85.602,98.224,1.1113130342483521,72.08,92.95,72.39,32.748175859451294
97,0.0010000000000000002,0.9955280428695679,0.45906713293075563,0.0239373274320364,85.622,98.25,1.1047728603363036,72.12,92.9,72.39,32.53472018241882
98,0.0010000000000000002,0.9984038819503784,0.4617756340694428,0.023984877057671546,85.352,98.192,1.1106885677337646,72.02,92.82,72.39,32.58335828781128
99,0.0010000000000000002,0.9957709627342224,0.45693142983436585,0.023978289054632188,85.552,98.21,1.1110280160903931,72.15,92.86,72.39,32.49064302444458
100,0.0010000000000000002,0.9924321430206299,0.4582183196353912,0.023853843254446984,85.51,98.276,1.1139199802398683,72.15,92.96,72.39,32.434942960739136
